id,date,title,popularity,ticket_type,ticket_status,price_min,price_max,area,tags
28585299,"2016-11-24","The Cuban Brothers at Albert's Club (November 24, 2016)",0.001008,,,,,"London",""
28585329,"2016-12-06","Smoke Bulga at U Street Music Hall (December 6, 2016)",3.8e-05,,,,,"Washington",""
28585374,"2016-12-17","Smoke Bulga at Mezzanine (December 17, 2016)",3.7e-05,,,,,"SF Bay Area",""
28585429,"2017-02-15","Joyce Manor with AJJ and Mannequin Pussy at White Oak Music Hall (February 15, 2017)",0.010928,,,,,"Houston",""
28585434,"2017-02-16","Joyce Manor with AJJ and Mannequin Pussy at Mohawk (February 16, 2017)",0.010928,,,,,"Austin",""
28585484,"2016-11-19","Dyro, Macha, DreamHackers, GomDirty, and 2 more… at Belasco Theater (November 19, 2016)",0.017105,,,,,"Los Angeles",""
28585514,"2017-01-26","Nick Hakim at Milkboy Philly (January 26, 2017)",0.002829,,,,,"Philadelphia",""
28585519,"2017-03-07","Art Garfunkel at Lone Tree Arts Center (March 7, 2017)",0.014487,,,,,"Denver","american,art-garfunkel,classic pop and rock"
28585544,"2017-01-28","Nick Hakim at Songbyrd (January 28, 2017)",0.002829,,,,,"Washington",""
28585614,"2017-02-25","Nick Hakim at Songbyrd (February 25, 2017)",0.002829,,,,,"Washington",""
28585629,"2016-12-05","Egemen Sanli at Yoga Tree Hayes (December 5, 2016)",2e-06,,,,,"SF Bay Area",""
28585644,"2016-12-20","Egemen Sanli at Yoga Tree - Castro (December 20, 2016)",2e-06,,,,,"SF Bay Area",""
28585744,"2016-11-28","Pat Dam Smyth at Phoenix Artist Club (November 28, 2016)",5.6e-05,,,,,"London",""
28585789,"2016-12-02","Landon Wordswell, The Realski, Chase Blu, Lysten To, and 8 more… at Back Bar SoFA (December 2, 2016)",5.1e-05,,,,,"SF Bay Area",""
28585794,"2016-12-08","Triple Run at The Door (December 8, 2016)",1.9e-05,,,,,"Dallas - Fort Worth",""
28585829,"2016-12-16","LOUDPVCK at Beta Nightclub (December 16, 2016)",0.005983,,,,,"Denver",""
28585834,"2016-11-17","Mallett Brothers Band at Hank's Saloon (November 17, 2016)",0.000217,,,,,"New York",""
28585854,"2016-12-31","RESOLUTION FESTIVAL 2016",0.070595,,"Available",9999999,0,"Seattle","dance and electronica,richard bedford,seen live,trance"
28585874,"2016-11-26","Whitehall Orchestra at St. Sepulchre-without-Newgate (November 26, 2016)",0.0,,,,,"London",""
28585879,"2016-11-19","English Baroque Choir at St. Sepulchre-without-Newgate (November 19, 2016)",0.0,,,,,"London",""
28585914,"2017-01-28","Van Darien at Central Market (January 28, 2017)",4.3e-05,,,,,"Dallas - Fort Worth",""
28585924,"2017-01-29","Eric Krasno and The Marcus King Band at The Hamilton (January 29, 2017)",0.00079,,,,,"Washington",""
28585939,"2017-01-26","Van Darien at Fred's Texas Cafe - Original (January 26, 2017)",4.3e-05,,,,,"Dallas - Fort Worth",""
28585954,"2017-01-27","Van Darien at The Forge Bistro (January 27, 2017)",4.3e-05,,,,,"Dallas - Fort Worth",""
28585964,"2017-01-29","Van Darien at The Rustic (January 29, 2017)",4.3e-05,,,,,"Dallas - Fort Worth",""
28585989,"2017-01-31","Van Darien at Whiskey & Rye (January 31, 2017)",4.3e-05,,,,,"Dallas - Fort Worth",""
28586004,"2017-02-05","Van Darien at Fred's Texas Cafe - Original (February 5, 2017)",4.3e-05,,,,,"Dallas - Fort Worth",""
28586014,"2017-03-14","Van Darien at Whiskey & Rye (March 14, 2017)",4.3e-05,,,,,"Dallas - Fort Worth",""
28586039,"2017-03-17","Van Darien at Central Market (March 17, 2017)",4.3e-05,,,,,"Dallas - Fort Worth",""
28586049,"2017-01-07","The Marcus King Band at Terminal West (January 7, 2017)",0.000415,,,,,"Atlanta",""
28586074,"2017-03-22","Van Darien at Fred's Texas Cafe - Original (March 22, 2017)",4.3e-05,,,,,"Dallas - Fort Worth",""
28586124,"2017-04-27","Van Darien at Fred's Texas Cafe - Original (April 27, 2017)",4.3e-05,,,,,"Dallas - Fort Worth",""
28586139,"2017-05-02","Van Darien at Whiskey & Rye (May 2, 2017)",4.3e-05,,,,,"Dallas - Fort Worth",""
28586164,"2017-05-26","Van Darien at Central Market (May 26, 2017)",4.3e-05,,,,,"Dallas - Fort Worth",""
28586179,"2017-06-04","Van Darien at Fred's Texas Cafe - Original (June 4, 2017)",4.3e-05,,,,,"Dallas - Fort Worth",""
28586194,"2017-06-06","Van Darien at Whiskey & Rye (June 6, 2017)",4.3e-05,,,,,"Dallas - Fort Worth",""
28586229,"2016-12-03","Uni Ika Ai, Other Colors (US), Falsa, and Repelican at Harmonie Hall (December 3, 2016)",5e-06,,,,,"Philadelphia",""
28586234,"2017-06-30","Van Darien at Central Market (June 30, 2017)",4.3e-05,,,,,"Dallas - Fort Worth",""
28586454,"2016-12-02","Hazel (US) at Paducah Beer Werks (December 2, 2016)",0.0,,,,,"Nashville",""
28586469,"2016-11-27","In Much of Madness at Cervantes' Other Side (November 27, 2016)",4e-06,,"Available",False,False,"Denver",""
28586479,"2016-11-18","Alma De Jade, The Folks & Company, Jackrabbit Jade, Annabelle Maginnis, and 1 more… at Redwood Bar & Grill (November 18, 2016)",7e-06,,,,,"Los Angeles",""
28586554,"2016-12-07","Hannah Georgas with Uni Ika Ai at Mod Club Theatre (December 7, 2016)",0.007068,,,,,"Toronto",""
28586559,"2016-11-25","DJ Tronex at Chew (November 25, 2016)",1e-06,,,,,"London",""
28586579,"2016-11-28","Michael Charles at House of Blues (November 28, 2016)",1.6e-05,,,,,"Chicago",""
28586594,"2016-12-26","Michael Charles at House of Blues (December 26, 2016)",1.6e-05,,,,,"Chicago",""
28586614,"2017-01-08","Michael Charles at River Roast (January 8, 2017)",1.6e-05,,,,,"Chicago",""
28586624,"2016-12-14","The Wooden Sky at 918 Bathurst (December 14, 2016)",0.003691,,,,,"Toronto","alternative country,folk rock,indie rock"
28586634,"2016-12-15","The Wooden Sky at 918 Bathurst (December 15, 2016)",0.003691,,,,,"Toronto","alternative country,folk rock,indie rock"
28586669,"2016-12-18","VON Strantz at SHEYEGIRL COFFEE CO. (December 18, 2016)",4e-05,,,,,"Nashville",""
28586684,"2017-04-06","EUPHORIA 2017",0.111901,,,,,"Austin","dance-pop,electro house,progressive house"
28586729,"2016-11-30","Jacob Latimore at ATLiers (November 30, 2016)",0.008786,,,,,"Atlanta",""
28586749,"2016-11-21","Two Way Crossing at Wildhorse Saloon (November 21, 2016)",0.0,,,,,"Nashville",""
28586774,"2016-12-29","Two Way Crossing at Wildhorse Saloon (December 29, 2016)",0.0,,,,,"Nashville",""
28586779,"2016-12-30","Two Way Crossing at Wildhorse Saloon (December 30, 2016)",0.0,,,,,"Nashville",""
28586784,"2016-12-31","Two Way Crossing at Wildhorse Saloon (December 31, 2016)",0.0,,,,,"Nashville",""
28586789,"2016-12-14","Micah Subar at hotel albatross (December 14, 2016)",0.0,,,,,"Seattle",""
28586794,"2016-12-14","The Backslide Gospel at hotel albatross (December 14, 2016)",0.0,,,,,"Seattle",""
28586809,"2017-01-28","Cash'd Out at Bluebird Theater (January 28, 2017)",0.000176,,,,,"Denver",""
28586854,"2017-01-31","Gatecreeper at Barracuda (January 31, 2017)",0.000104,,,,,"Austin",""
28586859,"2017-02-01","Code Orange with Gatecreeper at Eastdown Warehouse (February 1, 2017)",0.002153,,,,,"Houston","hardcore"
28586919,"2017-02-02","Van Darien and Strangetowne at Magnolia Motor Lounge (February 2, 2017)",4.3e-05,,,,,"Dallas - Fort Worth",""
28586934,"2016-12-01","Aly & Fila at Pure Lounge (December 1, 2016)",0.011927,,,,,"SF Bay Area","seen live,trance"
28586984,"2016-11-19","Frankie Cosmos at The Tavern, American University (November 19, 2016)",0.006825,,,,,"Washington",""
28586994,"2016-11-29","The Music of Marvin Gaye & Bill Withers, Papa J, and Mo' Soul at B.B. King Blues Club & Grill Main Room (November 29, 2016)",5.5e-05,,"Available",9999999,0,"New York",""
28587039,"2017-01-23","Nifra at Groove Cruise (January 23, 2017)",0.000532,,,,,"Miami",""
28587139,"2016-11-24","the Micronite Filters at Cherry Cola's Rock N' Rolla Cabaret Lounge (November 24, 2016)",1.5e-05,,,,,"Toronto",""
28587149,"2016-12-03","Enjoys Things with Echo Pearl Varsity at McMenamin's White Eagle Saloon & Hotel (December 3, 2016)",1e-06,,,,,"Portland",""
28587354,"2017-02-18","STRFKR at Live Wire Athens (February 18, 2017)",0.074302,,,,,"Atlanta",""
28587404,"2016-11-23","Exxxplosivo at Wurstküche Venice (November 23, 2016)",1.9e-05,,,,,"Los Angeles",""
28587444,"2016-12-05","Hari Kondabolu at The Triple Door (December 5, 2016)",0.000353,,,,,"Seattle",""
28587449,"2016-12-06","Hari Kondabolu at The Triple Door (December 6, 2016)",0.000353,,,,,"Seattle",""
28587454,"2016-12-07","Hari Kondabolu at The Triple Door (December 7, 2016)",0.000353,,,,,"Seattle",""
28587464,"2017-03-25","Melanie Doane at Hugh's Room (March 25, 2017)",0.000721,,,,,"Toronto","folk,folk rock,pop,pop rock"
28587589,"2016-11-19","La Misa Negra at The Fillmore (November 19, 2016)",9e-05,,,,,"SF Bay Area",""
28587659,"2016-11-22","Mostacho Xprmnt at Silvana (November 22, 2016)",2e-06,,,,,"New York",""
28587699,"2016-12-09","Jake McKelvie & the Countertops at Lava Space (December 9, 2016)",6.1e-05,,,,,"Philadelphia",""
28587734,"2017-01-12","The Expendables and Hirie at Belly Up Aspen (January 12, 2017)",0.029537,,,,,"Denver",""
28587744,"2017-02-02","Rik Wright's Fundamental Forces with Rik Wright at Vito's Madison Grill (February 2, 2017)",2e-06,,,,,"Seattle",""
28587754,"2017-01-14","The Expendables and Hirie at Gothic Theatre (January 14, 2017)",0.029537,,,,,"Denver",""
28587784,"2016-11-23","Rudy Parris at Amos Temple CME Church (November 23, 2016)",6.4e-05,,,,,"SF Bay Area",""
28587824,"2017-03-24","Rubix Wheel at Be on Key (March 24, 2017)",3e-06,,,,,"Denver",""
28587829,"2017-03-25","Rubix Wheel at Owsley's Golden Road - Denver (March 25, 2017)",3e-06,,,,,"Denver",""
28587839,"2016-11-29","Kingdom of the Holy Sun at Ethnic Cultural Theatre, University of Washington (November 29, 2016)",8.1e-05,,,,,"Seattle",""
28587844,"2016-12-03","Laughing Stock Comedy Music Festival 2016",2.9e-05,,,,,"Chicago",""
28587849,"2016-11-19","ZROQ and djstevecastro at Avalon (November 19, 2016)",0.000345,,,,,"Los Angeles",""
28587894,"2016-11-18","Coquin Migale with SHINERS (UK) and Family Jools at The Camden Assembly (November 18, 2016)",5.4e-05,,,,,"London",""
28587919,"2016-12-01","Big Cheese at The Gateway (December 1, 2016)",4.3e-05,,,,,"New York",""
28587969,"2016-12-01","Doug Moreland at Mercer Street Dance Hall (December 1, 2016)",0.00041,,,,,"Austin",""
28587974,"2016-12-15","Doug Moreland at Mercer Street Dance Hall (December 15, 2016)",0.00041,,,,,"Austin",""
28587979,"2016-12-29","Doug Moreland at Mercer Street Dance Hall (December 29, 2016)",0.00041,,,,,"Austin",""
28588014,"2016-12-10","Princess Dewclaw with Sugarsplat, The Corner Girls, Major Babes, and 1 more… at Unknown venue (December 10, 2016)",4e-06,,,,,"Denver",""
28588019,"2017-01-10","Princess Dewclaw at 1010 Workshop (January 10, 2017)",2e-06,,,,,"Denver",""
28588029,"2017-01-28","Princess Dewclaw and VAHCO with Church Fire, French Kettle Station, and 2 more… at 3 Kings Tavern (January 28, 2017)",3e-05,,,,,"Denver",""
28588039,"2016-12-08","J. Micheal Laferty and Ken Gaines at Anderson Fair (December 8, 2016)",7e-06,,,,,"Houston",""
28588099,"2016-12-09","NOTHINGYET at Red Dwarf Studios (December 9, 2016)",0.0,,,,,"Philadelphia",""
28588104,"2016-12-04","Body Language with SUMif and Mothlight at The Echo (December 4, 2016)",0.01951,,,,,"Los Angeles",""
28588119,"2016-11-18","Denim Blue & Miclain Keith at Unknown venue (November 18, 2016)",0.0,,,,,"Nashville",""
28588259,"2016-11-25","Doctor's Orders at The Garage (November 25, 2016)",3.6e-05,,,,,"London",""
28588294,"2016-12-01","P-Money and P Money at XOYO (December 1, 2016)",0.007891,,,,,"London",""
28588894,"2016-12-10","Grupo Laberinto at Florentine Gardens (December 10, 2016)",0.000815,,,,,"Los Angeles",""
28588899,"2016-11-19","Dre Sinatra at Mansion Costa Mesa (November 19, 2016)",1.2e-05,,,,,"Los Angeles",""
28588984,"2016-12-10","EDX at Stereo Live (December 10, 2016)",0.014334,,,,,"Houston",""
28589084,"2016-12-10","Parnaz Partovi at Great American Music Hall (December 10, 2016)",2.2e-05,,,,,"SF Bay Area",""
28589114,"2016-11-23","The Federal Affair at The Federal Bar (November 23, 2016)",8e-06,,"Unknown",1.5,1.5,"Los Angeles",""
28589144,"2016-12-16","Terrie Odabi at The Sound Room (December 16, 2016)",5e-06,,,,,"SF Bay Area",""
28589159,"2016-11-25","Optic Yellow Felt at Knitting Factory (November 25, 2016)",1e-05,,"Available",13.0,13.0,"New York",""
28589174,"2016-12-17","Solstice Sings for the Holidays at St. Alban's Episcopal Church (December 17, 2016)",0.0,,,,,"SF Bay Area",""
28589239,"2016-12-02","Nick Jaina with Stelth Ulvang at Ink Knife (December 2, 2016)",0.000573,,,,,"Seattle",""
28589274,"2016-11-27","Mr. Williamz at The New Parish (November 27, 2016)",0.000421,,,,,"SF Bay Area",""
28589284,"2016-11-30","Felix Cabrera at B.B. King Blues Club & Grill Main Room (November 30, 2016)",7e-06,,,,,"New York",""
28589289,"2016-11-30","Felix Cabrera at B.B. King Blues Club & Grill Main Room (November 30, 2016)",7e-06,,,,,"New York",""
28589344,"2016-12-05","Down Boy at The Basement (December 5, 2016)",1.4e-05,,,,,"Nashville",""
28589439,"2016-12-02","Beats in Space at Bardot (December 2, 2016)",6.6e-05,,,,,"Miami",""
28589459,"2016-12-15","Lapalux with 12-15 at Bardot (December 15, 2016)",0.013008,,,,,"Miami","electronic"
28589469,"2016-12-09","Bachelors of Science at The Garrison (December 9, 2016)",0.002222,,"Available",26.25,26.25,"Toronto","drum and bass,liquid funk"
28589554,"2016-12-17","Stevie B, TKA, Rob Base, George Lamond, and 2 more… at James L. Knight International Center (December 17, 2016)",0.009557,,"Available",40.9,98.05,"Miami","contemporary r&b,electronic,freestyle,pop"
28589594,"2016-12-23","Ryan's Hope and Burst and Bloom at House of Blues (December 23, 2016)",0.000321,,,,,"Chicago",""
28589614,"2016-12-30","Minton Sparks at The Basement (December 30, 2016)",2.8e-05,,,,,"Nashville",""
28589634,"2017-01-04","Woodgraves at Sunset Tavern (January 4, 2017)",1e-06,,,,,"Seattle",""
28589654,"2017-01-12","Lukas Graham at House of Blues (January 12, 2017)",0.042375,,,,,"Houston","lukas graham,pop soul"
28589669,"2017-01-15","Harlem Gospel Choir at Howard Theatre (January 15, 2017)",0.000205,,"Available",9999999,0,"Washington",""
28589674,"2017-01-17","Machinae Supremacy, Urizen, and Danimal Cannon at The Masquerade (January 17, 2017)",0.002547,,"Available",9999999,0,"Atlanta","c64,c64 remix,chiptunes,metal,sid,sid metal,swedish,video game"
28589729,"2016-11-19","Vinyl Hero and moon tan at Mod Club Theatre (November 19, 2016)",9e-06,,"Available",10.0,12.0,"Toronto",""
28589804,"2017-01-27","Valley Maker at Sunset Tavern (January 27, 2017)",0.000333,,,,,"Seattle",""
28589844,"2017-02-04","Code Orange, Youth Code, and Nicole Dollanganger at The Masquerade (February 4, 2017)",0.002153,,"Available",9999999,0,"Atlanta","hardcore"
28589899,"2016-12-11","Such at Jazz at Jack's (December 11, 2016)",0.00013,,,,,"Denver",""
28589999,"2017-02-19","Harlem Gospel Choir at Howard Theatre (February 19, 2017)",0.000205,,,,,"Washington",""
28590084,"2016-11-20","Das Bunker with Bractune and Liz O. at The Lash (November 20, 2016)",3.7e-05,,,,,"Los Angeles",""
28590189,"2017-03-12","Anvil and Night Demon at The Masquerade (March 12, 2017)",0.005312,,"Available",9999999,0,"Atlanta",""
28590209,"2017-03-25","Amanda Miguel y Diego Verdaguer at Fillmore Miami Beach, Jackie Gleason Theater (March 25, 2017)",0.000201,,,,,"Miami",""
28590214,"2017-03-26","Agnes Obel at The Tractor Tavern (March 26, 2017)",0.041508,,,,,"Seattle",""
28590384,"2016-11-25","Guti with Roustam and cena at Spybar (November 25, 2016)",0.002552,,"Available",0.0,10.0,"Chicago",""
28590389,"2016-11-25","Zeroh with Skrapez, Sach, Eludem, and 1 more… at Echoplex (November 25, 2016)",0.000377,,"Available",10.0,10.0,"Los Angeles",""
28590394,"2016-11-25","Charles Fullwood and Tiny Hands at El Cid (November 25, 2016)",7e-06,,,,,"Los Angeles",""
28590414,"2016-11-26","Mol-K at Beat Kitchen (November 26, 2016)",5e-06,,"Available",10.0,10.0,"Chicago",""
28590419,"2016-11-27","Burned Out Still Glowing with Parkwood at The Fire (November 27, 2016)",6e-06,,"Available",10.0,10.0,"Philadelphia",""
28590424,"2016-11-27","Wedge, Fat Heaven, Beechwood, and Darkwing at Saint Vitus (November 27, 2016)",0.000193,,"Available",8.0,10.0,"New York",""
28590429,"2016-11-27","The Higgs at The Wayfarer (November 27, 2016)",4.5e-05,,,,,"Los Angeles",""
28590454,"2016-11-27","Ali Shaheed Muhammad at The East Room (November 27, 2016)",0.000934,,"Available",20.0,30.0,"Chicago",""
28590469,"2016-11-30","Sugarlife, Jiggs, and Drawing Boards at Saint Vitus (November 30, 2016)",2e-06,,,,,"New York",""
28590474,"2016-11-30","Skunkmello with Paul Collins Beat and Lord Youth at Good Room (November 30, 2016)",0.000527,,,,,"New York",""
28590484,"2016-12-01","The Star Spangles with Roya at Berlin (December 1, 2016)",0.000427,,,,,"New York",""
28590504,"2016-12-01","The Boobies at Mercury Lounge (December 1, 2016)",9e-06,,,,,"New York",""
28590509,"2016-12-01","Ethan Burns at The Wayfarer (December 1, 2016)",1e-05,,"Available",5.0,5.0,"Los Angeles",""
28590514,"2016-12-02","Forever Today with Svenny Baby and Robot Arms Depot at The Door (December 2, 2016)",4.9e-05,,"Available",10.0,10.0,"Dallas - Fort Worth",""
28590524,"2016-12-03","Green Today at Saint Rocke (December 3, 2016)",1e-06,,"Available",13.0,15.0,"Los Angeles",""
28590529,"2016-12-04","The Swansons with The Limits, Twin Symptoms, and GET KILLED at Balcony Bar at the Trocadero (December 4, 2016)",0.000148,,"Available",10.0,12.0,"Philadelphia",""
28590539,"2016-12-04","Crushed Out with Secret Nudist Friends and Cardinal Arms at Milkboy Philly (December 4, 2016)",0.000212,,"Available",8.0,10.0,"Philadelphia",""
28590544,"2016-12-04","Drowning with Through n' Through and Kharma at Cobra Lounge (December 4, 2016)",9e-05,,"Available",False,False,"Chicago","death metal"
28590564,"2016-12-05","Future Pigeon with Rainbow Arabia at The Echo (December 5, 2016)",0.005469,,,,,"Los Angeles",""
28590579,"2016-12-06","Arc Iris with Spider Ferns at Chop Suey (December 6, 2016)",0.000654,,"Available",8.0,8.0,"Seattle",""
28590584,"2016-12-06","The Littlest Viking and The Rare Occasions at Union (December 6, 2016)",0.000182,,,,,"Los Angeles",""
28590619,"2016-12-08","Bad Engrish with Fast Eddy at The Moon Room @ Summit Music Hall (December 8, 2016)",0.000108,,"Available",10.0,10.0,"Denver",""
28590629,"2016-12-08","The Dude at Ophelia's Electric Soapbox (December 8, 2016)",0.00046,,"Available",0.0,0.0,"Denver",""
28590659,"2016-12-09","Petre Inspirescu at Public Works (December 9, 2016)",0.00032,,"Available",15.0,15.0,"SF Bay Area",""
28590674,"2016-12-10","// PRIVATE EVENT at SOhO (December 10, 2016)",3e-06,,,,,"Los Angeles",""
28590719,"2016-12-13","Real Real Talk and Mordecai at Hotel Utah Saloon (December 13, 2016)",0.000114,,"Available",10.0,10.0,"SF Bay Area",""
28590729,"2016-12-14","Amelia Curran at Dakota Tavern (December 14, 2016)",0.001214,,"Available",10.0,15.0,"Toronto","alternative country,folk rock,indie rock"
28590749,"2016-12-14","Pucker Up at Mesa Theater & Club (December 14, 2016)",1e-05,,"Available",5.0,5.0,"Denver",""
28590764,"2016-12-14","J.wail, Chris Littlefield, and DrFameus at Cervantes' Other Side (December 14, 2016)",9.4e-05,,"Available",False,False,"Denver",""
28590769,"2016-12-15","Gimme Hendrix with Stroke at Georgia Theatre (December 15, 2016)",0.000335,,"Available",5.0,5.0,"Atlanta",""
28590779,"2016-12-15","Frank White at The Green Room at Warehouse Live (December 15, 2016)",0.000182,,"Available",False,False,"Houston",""
28590794,"2016-12-15","Randy Rogers at Big Texas Dance Hall & Saloon - Spring (December 15, 2016)",0.001548,,"Available",15.0,25.0,"Houston",""
28590799,"2016-12-16","Sheila and Vesperteen at The Pinch (December 16, 2016)",0.002172,,"Available",10.0,10.0,"Washington",""
28590809,"2016-12-16","Swami with One Track Mind at Herman's Hideaway (December 16, 2016)",0.000417,,"Available",0.0,10.0,"Denver","desi,electro"
28590824,"2016-12-17","Reagan James at Live Oak Music Hall & Lounge (December 17, 2016)",0.000411,,"Available",10.0,80.0,"Dallas - Fort Worth",""
28590839,"2016-12-17","For Today with Norma Jean, Oh, Sleeper, and Silent Planet at Trees (December 17, 2016)",0.018391,,"Available",19.0,19.0,"Dallas - Fort Worth",""
28590864,"2016-12-17","For Today at Trees (December 17, 2016)",0.018391,,"Available",19.0,19.0,"Dallas - Fort Worth",""
28590879,"2016-12-17","Korby Lenker, Mai Bloomfield, and Robby Hecht at Doc's Lab (December 17, 2016)",0.000509,,,,,"SF Bay Area",""
28590904,"2016-12-18","The Sea Wolves with DZR, Midnight Mass, and Life Debt at The Catalyst (December 18, 2016)",1.4e-05,,,,,"SF Bay Area",""
28590924,"2016-12-21","Bloodline at The Warehouse (December 21, 2016)",0.000532,,"Available",10.0,12.0,"Nashville",""
28590959,"2016-12-23","MARINER at Red House (December 23, 2016)",6.6e-05,,,,,"SF Bay Area",""
28590964,"2016-12-23","Salsa Spot at Club Fox (December 23, 2016)",2e-06,,,,,"SF Bay Area",""
28591009,"2016-12-29","Gerald Veasley at SOUTH (December 29, 2016)",0.000508,,"Available",26.0,26.0,"Philadelphia",""
28591014,"2016-12-29","Gerald Veasley at SOUTH (December 29, 2016)",0.000508,,"Available",26.0,26.0,"Philadelphia",""
28591019,"2016-12-29","Joe Baker at The Secret Society Ballroom (December 29, 2016)",0.000151,,"Available",False,False,"Portland",""
28591024,"2016-12-29","J-DIRTY at Summit Music Hall (December 29, 2016)",5e-06,,"Available",10.0,12.0,"Denver",""
28591039,"2016-12-30","HITS with Pharoahs and Skull Full of Blues at Herman's Hideaway (December 30, 2016)",0.00153,,"Available",0.0,10.0,"Denver",""
28591139,"2017-01-13","Flaw with Chrysalis at The Warehouse (January 13, 2017)",0.005764,,"Available",10.0,12.0,"Nashville",""
28591159,"2017-01-14","Super Bob at The Warehouse (January 14, 2017)",0.000294,,"Available",10.0,12.0,"Nashville",""
28591174,"2017-01-16","Urizen with Danimal Cannon at The Warehouse (January 16, 2017)",0.000219,,"Available",12.0,15.0,"Nashville",""
28591194,"2017-01-20","Machinae Supremacy with Urizen and Danimal Cannon at Grizzly Hall (January 20, 2017)",0.002547,,"Available",15.0,18.0,"Austin","c64,c64 remix,chiptunes,metal,sid,sid metal,swedish,video game"
28591199,"2017-01-20","Code Orange with Youth Code at The Marquis Theater (January 20, 2017)",0.002153,,"Available",12.0,14.0,"Denver","hardcore"
28591204,"2017-01-20","The Dustbowl Revival at Larimer Lounge (January 20, 2017)",0.000807,,"Available",15.0,17.0,"Denver",""
28591209,"2017-01-20","ill.Gates and KJ Sawka at 45 East (January 20, 2017)",0.003957,,"Available",10.0,15.0,"Portland",""
28591234,"2017-01-21","Machinae Supremacy with Urizen, Danimal Cannon, and Secret of Boris at Trees (January 21, 2017)",0.002547,,"Available",16.0,16.0,"Dallas - Fort Worth","c64,c64 remix,chiptunes,metal,sid,sid metal,swedish,video game"
28591249,"2017-01-22","Vanilla Sugar at The Door (January 22, 2017)",1.9e-05,,"Available",10.0,10.0,"Dallas - Fort Worth",""
28591279,"2017-01-25","Code Orange with Youth Code at Analog Theater (January 25, 2017)",0.002153,,"Available",15.0,15.0,"Portland","hardcore"
28591289,"2017-01-26","Sonja Sofya with Julia Hudak and tombo crush at Bourbon & Branch (January 26, 2017)",6e-06,,,,,"Philadelphia",""
28591294,"2017-01-26","Talib Kweli with Styles P and K'Valentine at Wonder Ballroom (January 26, 2017)",0.090666,,"Available",25.0,25.0,"Portland","conscious hip hop,hip hop,hip hop rnb and dance hall,rap"
28591299,"2017-01-27","Big Jesus with Realm and Broken Valor at White Oak Music Hall (January 27, 2017)",0.00051,,,,,"Houston",""
28591304,"2017-01-27","Will Johnson at Club Dada (January 27, 2017)",0.00138,,"Available",12.0,15.0,"Dallas - Fort Worth","rock"
28591324,"2017-01-28","Dave Watts and Oteil Burbridge at Cervantes' Other Side (January 28, 2017)",0.000378,,"Available",False,False,"Denver",""
28591384,"2017-02-08","Common Kings with Mayday at Gas Monkey Bar N Grill (February 8, 2017)",0.006581,,"Available",20.0,200.0,"Dallas - Fort Worth",""
28591409,"2017-02-14","Common Kings with Mayday at Rock & Roll Hotel (February 14, 2017)",0.006581,,,,,"Washington",""
28591459,"2017-02-19","Common Kings at Adelaide Hall (February 19, 2017)",0.006581,,"Available",15.0,15.0,"Toronto",""
28591469,"2017-02-22","Elizabeth Cook at Eddie's Attic (February 22, 2017)",0.003229,,"Available",22.5,26.0,"Atlanta",""
28591484,"2017-02-25","Common Kings with Imayday! at The Marquis Theater (February 25, 2017)",0.006581,,"Available",20.0,24.0,"Denver",""
28591489,"2017-02-26","Common Kings with Imayday! at Mesa Theater & Club (February 26, 2017)",0.006581,,"Available",15.0,20.0,"Denver",""
28591504,"2017-03-04","TrollPhace, Trampa, and Skism at Cervantes' Masterpiece Ballroom (March 4, 2017)",0.014846,,"Available",False,False,"Denver",""
28591539,"2017-03-21","Isaiah Rashad at The Crocodile (March 21, 2017)",0.01614,,,,,"Seattle",""
28591544,"2017-03-24","Senses Fail with Like Pacific at Mod Club Theatre (March 24, 2017)",0.045545,,,,,"Toronto","screamo"
28591554,"2017-03-26","Anvil with Night Demon and Graveshadow at Grizzly Hall (March 26, 2017)",0.005312,,"Available",18.0,20.0,"Austin",""
28591619,"2016-12-10","DJ Brian Waters, Ms. Maura & The Misters, and Eva B. Ross Foundation at The Offbeat (December 10, 2016)",0.0,,,,,"Los Angeles",""
28591624,"2016-11-28","Frank Hurricane, Hurricanes of Love, Electric Nature, Realistic Pillow, and 1 more… at The World Famous (November 28, 2016)",5.7e-05,,,,,"Atlanta",""
28591644,"2016-12-05","Branches with Handsome and Gretyl and Yaroslav Levkiv at Sunset Tavern (December 5, 2016)",0.002962,,,,,"Seattle",""
28591729,"2017-01-07","Paul Mauer and Megan Dooley at Slim's (January 7, 2017)",8e-06,,,,,"Portland",""
28591759,"2016-12-01","Paul Mauer and Bradford Loomis at McMenamin's White Eagle Saloon & Hotel (December 1, 2016)",7.2e-05,,,,,"Portland",""
28591824,"2016-12-14","Ian Moore at Dan's Silverleaf (December 14, 2016)",0.001496,,,,,"Dallas - Fort Worth",""
28591834,"2016-11-19","Kölsch, Bedouin, and Kenny Glasgow at Depot 52 (November 19, 2016)",0.008719,,,,,"New York",""
28591844,"2016-11-24","MR. MAURICIO at The Wall, W Hotel (November 24, 2016)",5.7e-05,,,,,"Miami",""
28591859,"2016-12-16","Lloyd Banks at Revolution Bar and Billiards (December 16, 2016)",0.066158,,,,,"Washington",""
28591909,"2017-05-31","Trey Anastasio Band with Vulfpeck at Red Rocks Amphitheatre (May 31, 2017)",0.0057,,,,,"Denver",""
28591914,"2017-03-09","Lettuce at The Showbox (March 9, 2017)",0.009444,,"Available",False,False,"Seattle","funk,jam band"
